url,telephone,name,atype,description,numberOfRooms,floorSize,numberOfBathroomsTotal,numberOfBedrooms,address,imobiliaria
https://www.imovelweb.com.br/propriedades/sobrado-em-rua-ribeirao-claro-vila-olimpia-sao-2963017185.html,(11) 45,"Casa à venda com 3 Quartos, Vila Olímpia, São Paulo - R$ 3.899.800, 250 m2 - ID: 2963017185 - Imovelweb",House,Sobrado em Rua Ribeirão Claro - Vila Olímpia - São Paulo/SP Oportunidade de sobrado na área comercial mais importante da Vila Olímpia. São...Vila Olímpia,3,250,2,3,"Rua Ribeirão Claro, 129, São Paulo, São Paulo, Brasil, , Vila Olímpia",Newcore
https://www.imovelweb.com.br/propriedades/casa-com-4-suitess-a-venda-424-m-por-r$-13.750.000-3005685579.html,1196489,"Casa à venda com 4 Quartos, Jardim Europa, São Paulo - R$ 13.750.000, 424 m2 - ID: 3005685579 - Imovelweb",House,"Pronto para morar ! Condomínio com 12 casas no melhor do Jardim Europa, casas de 419 a 820 m2, todas as casas com piscina e elevador privat...Jardim Europa",4,424,6,4,"Rua Campo Verde 8, São Paulo, São Paulo, Brasil, , Jardim Europa",Clicar Imóveis
https://www.imovelweb.com.br/propriedades/casa-de-condominio-a-venda-com-550m-chacara-santo-3013809606.html,55 11993566443,"Casa à venda com 4 Quartos, Chácara Santo Antônio, São Paulo - R$ 4.499.808, 550 m2 - ID: 3013809606 - Imovelweb",House,"Excelente oportunidade! Casa com 533m², 4 suítes e 5 vagas. O imóvel possui sala para 2 ambientes, armário embutido, área de serviço, wc pa...Chácara Santo Antônio",4,550,4,4,"Job Lane 590, São Paulo, São Paulo, Brasil, , Chácara Santo Antônio",OLIMPIA HOUSE
https://www.imovelweb.com.br/propriedades/sobrado-com-4-dormitorios-a-venda-218-m-por-r$-2957248774.html,55 11947568523,"Casa à venda com 4 Quartos, Vila Amélia, São Paulo - R$ 800.000, 218 m2 - ID: 2957248774 - Imovelweb",House,"Conjunto com 3 casas, sendo 1 sobrado, primeira casa 4 quartos, 2 banheiros, sala, cozinha, lavanderia e garagem para 2 carros. Segunda cas...Vila Amélia",4,218,3,4,"Rua Andrinópolis 34, São Paulo, São Paulo, Brasil, , Vila Amélia",BEG IMOVEIS
https://www.imovelweb.com.br/propriedades/granja-julieta-casa-suntuosa-2963638712.html,55 11950309207,"Casa à venda com 4 Quartos, Granja Julieta, São Paulo - R$ 4.200.000, 495 m2 - ID: 2963638712 - Imovelweb",House,"Hall de entrada com pé direito duplo, living para 04 ambientes, sala de jantar, sala de almoço, cozinha, todos os ambientes amplos e bem il...Granja Julieta",4,495,5,4,"R Dona Eponina Afonseca, 634, São Paulo, São Paulo, Brasil, , Granja Julieta",ADRIANO SILVA IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-a-venda-ou-locacao-2-quartos-5-vagas-a-200-3012969551.html,55 11932097227,"Casa à venda com 2 Quartos, Cidade Líder, São Paulo - R$ 550.000, 125 m2 - ID: 3012969551 - Imovelweb",House,"Excelente oportunidade de locação no bairro Cidade Líder, em São Paulo! Este sobrado de 100 m² oferece conforto e praticidade, ideal para q...Cidade Líder",2,125,2,2,"Rua Francisco Jorge da Silva 657, São Paulo, São Paulo, Brasil, , Cidade Líder",LABELE IMOVEIS
https://www.imovelweb.com.br/propriedades/sobrado-com-4-dormitorios-a-venda-550-m-por-r$-3007028664.html,(11) 42,"Casa à venda com 5 Quartos, City América, São Paulo - R$ 2.300.000, 545 m2 - ID: 3007028664 - Imovelweb",House,"Casa à venda no bairro City América.Com 545 m² A planta bem distribuída, salas com pé direito alto, lareira e varanda, além da sala de jant...City América",5,545,6,5,"Rua José Rebouças De Carvalho, , São Paulo, São Paulo, Brasil, , City América",Lopes MBI
https://www.imovelweb.com.br/propriedades/casa-terrea-com-3-quartos-a-venda-em-jardim-marajoara-3011206002.html,55 11943030338,"Casa à venda com 3 Quartos, Jardim Marajoara, São Paulo - R$ 1.700.000, 513 m2 - ID: 3011206002 - Imovelweb",House,"Casa com 3 quartos, térrea e plana. Jardim na frente e corredor lateral largo com garagem nos fundos para 3 carros e ainda podendo acomoda...Jardim Marajoara",3,513,4,3,"Avenida Manoel Dos Reis Araújo, 1154, São Paulo, São Paulo, Brasil, , Jardim Marajoara",LOPES URBAN
https://www.imovelweb.com.br/propriedades/incrivel-casa-de-160m-com-4-dorms-a-venda-na-vila-3007641172.html,55 11978737575,"Casa à venda com 4 Quartos, Vila Mariana, São Paulo - R$ 1.460.000, 160 m2 - ID: 3007641172 - Imovelweb",House,"Descubra o lar dos sonhos no coração da Vila Mariana! Esta incrível casa de 160m² oferece um espaço amplo e confortável, com 4 dormitório...Vila Mariana",4,160,5,4,"R João Lopes, São Paulo, São Paulo, Brasil, , Vila Mariana",Imobiliária Home SP Imóveis
https://www.imovelweb.com.br/propriedades/butanta-sobrado-com-3-dormitorios-a-venda-136-m-por-3011566462.html,55 11941574145,"Casa à venda com 3 Quartos, Butantã, São Paulo - R$ 750.000, 117 m2 - ID: 3011566462 - Imovelweb",House,"BELÍSSIMO SOBRADO À VENDA NO CONDOMÍNIO VILLAGIO VICCINO! R$: 750.000 Mil. Este encantador sobrado oferece conforto, praticidade...Butantã",3,117,2,3,"Rua Bazilio da Silva 141, São Paulo, São Paulo, Brasil, , Butantã",
https://www.imovelweb.com.br/propriedades/casa-no-alto-da-lapa-city-lapa-sobrado-340-metros.-3007527419.html,55 11932856524,"Casa à venda com 4 Quartos, Lapa, São Paulo - R$ 2.450.000, 648 m2 - ID: 3007527419 - Imovelweb",House,"Casa no Alto da Lapa / City Lapa, sobrado 340 metros e terreno de 648 metros. Excelente sobrado com terreno de 648 metros, 4 dormitórios se...Lapa",4,648,,4,"Duarte da Costa 1004, São Paulo, São Paulo, Brasil, , Lapa",FRAGATA PRIVATE BROKERS
https://www.imovelweb.com.br/propriedades/imperdivel-oportunidade:-casa-a-venda-em-sao-paulo-sp-3013546512.html,55 1150399951,"Casa à venda com 3 Quartos, Vila Brasílio Machado, São Paulo - R$ 1.100.000, 242 m2 - ID: 3013546512 - Imovelweb",House,"Venha se encantar com essa incrível casa que possui tudo o que você sempre sonhou! Com uma cozinha ampla e moderna, integrada a dois ambien...Vila Brasílio Machado",3,242,5,3,"RUA LINO GUEDES 233, São Paulo, São Paulo, Brasil, , Vila Brasílio Machado",HIT Imóveis
https://www.imovelweb.com.br/propriedades/casa-para-venda-composta-3-dormitorios-1-suite-3001529041.html,1193380,"Casa à venda com 3 Quartos, Caxingui, São Paulo - R$ 1.180.000, 186 m2 - ID: 3001529041 - Imovelweb",House,"Sobrado com 151 m² de área total, cuidadosamente planejado para oferecer conforto, funcionalidade e segurança. Localizado na Rua Comendador...Caxingui",3,186,2,3,"Rua Comendador Elias Assi,387, São Paulo, São Paulo, Brasil, , Caxingui",RE/MAX NM
https://www.imovelweb.com.br/propriedades/casa-terrea-a-venda-em-vila-california-sp-3006550331.html,55 11987242537,"Casa à venda com 0 , Vila Prudente, São Paulo - R$ 1.000.000, 429 m2 - ID: 3006550331 - Imovelweb",House,"Sua casa dos sonhos está aqui! Uma ampla casa térrea, com 420m², espaçosa, aconchegante e repleta de conforto para você e sua família aprov...Vila Prudente",,429,1,,"Rua Visconde De Caeté, , São Paulo, São Paulo, Brasil, , Vila Prudente",LOPES RK
https://www.imovelweb.com.br/propriedades/casa-na-vila-medeiros-3013516144.html,55 11984223018,"Casa à venda com 3 Quartos, Vila Medeiros, São Paulo - R$ 380.000, 185 m2 - ID: 3013516144 - Imovelweb",House,"***CONTATO VIA WHATSAPP*** LINDO IMÓVEL NA VILA MEDEIROS COM 3 QUARTOS , SENDO 1 SUITE, 2 BANHEIROS , SALA, COZINHA, 2 GARAGENS com ótim...Vila Medeiros",3,185,2,3,"Rua Eurico Sodré, São Paulo, São Paulo, Brasil, , Vila Medeiros",Guimarães Imóveis
https://www.imovelweb.com.br/propriedades/casa-modernista-proximo-da-linha-amarela-do-metro-3007985228.html,55 11947309040,"Casa à venda com 3 Quartos, Vila Inah, São Paulo - R$ 1.900.000, 400 m2 - ID: 3007985228 - Imovelweb",House,"Casa modernista perto do metrô SP Morumbi, 285 m² de área construída e terreno de 400m2. Década de 70, blocos definidos, telhado escondido...Vila Inah",3,400,3,3,"R Eden, São Paulo, São Paulo, Brasil, , Vila Inah",
https://www.imovelweb.com.br/propriedades/casa-com-3-quartos-c-suite-a-venda-no-butanta.-2998499093.html,55 11986228304,"Casa à venda com 3 Quartos, Butantã, São Paulo - R$ 850.000, 140 m2 - ID: 2998499093 - Imovelweb",House,"Lindo Sobrado com 3 quartos com planejados sendo 1 suíte e 2 com varanda. Sala espaçosa com 2 ambientes, com mesa de 8 lugares , lavabo, a...Butantã",3,140,5,3,"Rua Anibal Pedro Godinho, São Paulo, São Paulo, Brasil, , Butantã",PAULO TIEPO
https://www.imovelweb.com.br/propriedades/casa-terrea-com-4-dormitorios-e-5-vagas-na-vila-3000209120.html,55 11998279556,"Casa à venda com 3 Quartos, Vila Granada, São Paulo - R$ 650.000, 250 m2 - ID: 3000209120 - Imovelweb",House,"Casa Térrea 1 casa - Contem 3 Dormitórios, com Armários, Banheiro Social Sala de estar Cozinha Planejada, Sala de jantar Lavanderia lava...Vila Granada",3,250,2,3,"R Francisco de Oliveira Braga, 39, São Paulo, São Paulo, Brasil, , Vila Granada",Pedro de Lima Negócios Imobiliários - Agência Penha - Creci 17927J
https://www.imovelweb.com.br/propriedades/espetacular-casa-tipo-para-venda-com-3-quartos-sendo-3013699116.html,55 11947122570,"Casa à venda com 3 Quartos, Limão, São Paulo - R$ 865.250, 211 m2 - ID: 3013699116 - Imovelweb",House,remaxmamede#PIN5M - Ideal para você! Um imóvel que oferece conforto e praticidade. - Sobrado Amplo e Aconchegante no Bairro do Limão – Perf...Limão,3,211,5,3,"Rua Mateus Correa, 39, , São Paulo, São Paulo, Brasil, , Limão",RE/MAX MAMEDE
https://www.imovelweb.com.br/propriedades/sobrado-para-venda-com-3-quartos-184m-3012123159.html,55 11988085484,"Casa à venda com 3 Quartos, Água Fria, São Paulo - R$ 800.000, 415 m2 - ID: 3012123159 - Imovelweb",House,"Apresentamos um excelente sobrado residencial disponível para venda, ideal para quem busca conforto, praticidade e um espaço acolhedor para...Água Fria",3,415,2,3,"Rua Ismael Neri,404, São Paulo, São Paulo, Brasil, , Água Fria",REMAX JOY
https://www.imovelweb.com.br/propriedades/casa-a-venda-no-vila-do-encontro-3002420446.html,55 11911465011,"Casa à venda com 2 Quartos, Vila do Encontro, São Paulo - R$ 470.000, 93 m2 - ID: 3002420446 - Imovelweb",House,"Esta casa térrea oferece um ambiente acolhedor e funcional, ideal para quem busca conforto e conveniência. Com uma espaçosa sala de estar, ...Vila do Encontro",2,93,1,2,"José de Alcântara , São Paulo, São Paulo, Brasil, , Vila do Encontro",DOORZ SERVICOS IMOBILIARIOS
https://www.imovelweb.com.br/propriedades/deslumbrante-casa-tipo-para-venda-com-5-quartos-260m-3012875018.html,55 11966132647,"Casa à venda com 5 Quartos, Perdizes, São Paulo - R$ 1.499.000, 260 m2 - ID: 3012875018 - Imovelweb",House,remaxmonarca#FFVYJ - Excelente oportunidade! Não perca a chance de conhecer esse imóvel. - QUERO CHAMAR TUA ATENÇÃO! Esse terreno possui tr...Perdizes,5,260,5,5,"Rua Francisco Bayardo, , , São Paulo, São Paulo, Brasil, , Perdizes",RE/MAX MONARCA 2
https://www.imovelweb.com.br/propriedades/imperdivel-sobrado-para-venda-com-3-quartos-210m-3013346308.html,55 11999731033,"Casa à venda com 3 Quartos, Campo Belo, São Paulo - R$ 1.099.500, 210 m2 - ID: 3013346308 - Imovelweb",House,"- Belíssimo Sobrado à Venda no Campo Belo! Se você procura conforto, praticidade e localização estratégica, este imóvel é para você! Locali...Campo Belo",3,210,3,3,"Rua Ai-Pixuna, 68, , São Paulo, São Paulo, Brasil, , Campo Belo",KEY IMOV J 33564
https://www.imovelweb.com.br/propriedades/casa-com-5-quartos-a-venda-em-jardim-jacana-sp-2959870563.html,55 11992341272,"Casa à venda com 5 Quartos, Tremembé, São Paulo - R$ 440.000, 196 m2 - ID: 2959870563 - Imovelweb",House,"Excelente imóvel a 10 minutos do Metro Tucuruvi, local super seguro, são 2 casas no mesmo terreno, Garagem cabe de 2 a 3 carros. Quintal gr...Tremembé",5,196,3,5,"Rua Pedro Furquim, 186, São Paulo, São Paulo, Brasil, , Tremembé",Lopes VZN
https://www.imovelweb.com.br/propriedades/sobrado-com-3-dormitorios-a-venda-164-m-jardim-3010714615.html,55 11987488000,"Casa à venda com 3 Quartos, Jardim Bonfiglioli, São Paulo - R$ 550.000, 147 m2 - ID: 3010714615 - Imovelweb",House,"Sobrado Triplex no Jardim Bonfiglioli! O imóvel conta com 3 dormitórios, sendo 1 suíte, sala ampla para 2 ambientes com piso em ...Jardim Bonfiglioli",3,147,4,3,"Rua Claudionor Alves Bastos , São Paulo, São Paulo, Brasil, , Jardim Bonfiglioli",dg7 imóveis
https://www.imovelweb.com.br/propriedades/villaggio-analia-conhec-a-esta-linda-casa-em-3012030551.html,55 11999945590,"Casa à venda com 3 Quartos, Vila Formosa, São Paulo - R$ 1.250.000, 180 m2 - ID: 3012030551 - Imovelweb",House,"Conheça esta linda casa em condomínio à venda na Vila Formosa, de 160 m2, com 3 quartos, 2 vagas e jacuzzi, ela é perfeita para você e...Vila Formosa",3,180,5,3,"Rua Chagu, , São Paulo, São Paulo, Brasil, , Vila Formosa",Curatolo Imóveis
https://www.imovelweb.com.br/propriedades/casa-a-venda-no-morumbi-2971488642.html,55 11947396262,"Casa à venda com 3 Quartos, Morumbi, São Paulo - R$ 1.200.000, 157 m2 - ID: 2971488642 - Imovelweb",House,"Procura conforto? Esta é sua grande chance! Casa em condomínio fechada com 157 m², 3 dormitórios, living amplo com 2 ambientes, cozinha, la...Morumbi",3,157,1,3,"Francisco Pessoa , São Paulo, São Paulo, Brasil, , Morumbi",Union SP
https://www.imovelweb.com.br/propriedades/sobrado-vila-dos-remedios-3002937406.html,55 11940205913,"Casa à venda com 2 Quartos, Vila dos Remédios, São Paulo - R$ 369.000, 70 m2 - ID: 3002937406 - Imovelweb",House,"Lindo sobrado em Residencial - 78m 2 dormitórios, banheiro, lavabo, sala, Linda cozinha planejada e área de serviço. 1 vaga de veiculo Con...Vila dos Remédios",2,70,2,2,"Rua Mestre Cosme Fernandes,83, São Paulo, São Paulo, Brasil, , Vila dos Remédios",
https://www.imovelweb.com.br/propriedades/deslumbrante-casa-tipo-para-venda-com-6-quartos-210m-3012155803.html,55 11976625573,"Casa à venda com 6 Quartos, Campo Belo, São Paulo - R$ 849.000, 210 m2 - ID: 3012155803 - Imovelweb",House,verti#SVAQ0 - Elegância e conforto em um só imóvel! Aproveite esta oferta única. - Casa assobradada com entradas separadas num terreno de m...Campo Belo,6,210,4,6,"Rua Unapitinga, , , São Paulo, São Paulo, Brasil, , Campo Belo",RE/MAX VERTI
https://www.imovelweb.com.br/propriedades/casa-a-venda-no-jardim-campo-grande-3005371746.html,55 11960511928,"Casa à venda com 4 Quartos, Jardim Campo Grande, São Paulo - R$ 1.260.000, 220 m2 - ID: 3005371746 - Imovelweb",House,EM BUSCA DE UM ESPAÇOSO E CUIDADO SOBRADO NO CAMPO GRANDE EM BAIRRO COM SEGURANÇA 24 HORAS E CANCELA PARA PASSAGEM DE VEÍCULOS? CONFIRA NOS...Jardim Campo Grande,4,220,,4,"João Vicente Priaz 42, São Paulo, São Paulo, Brasil, , Jardim Campo Grande",RUMO SUL IMÓVEIS
https://www.imovelweb.com.br/propriedades/sobrado-com-4-dormitorios-a-venda-550-m-por-r$-2950247966.html,(11) 33,"Casa à venda com 4 Quartos, City América, São Paulo - R$ 2.000.000, 545 m2 - ID: 2950247966 - Imovelweb",House,"Sobrado com 4 dormitórios à venda, 550 m² - City América - São Paulo/SP A casa da esquina está localizada na melhor rua do bairr...City América",4,545,5,4,"Rua José Rebouças de Carvalho 278, São Paulo, São Paulo, Brasil, , City América",Garoni Imóveis
https://www.imovelweb.com.br/propriedades/sobrado-com-3-quartos-bairro-moinho-velho-sacoma-2965299094.html,55 11986349218,"Casa à venda com 3 Quartos, Vila Moinho Velho, São Paulo - R$ 548.000, 270 m2 - ID: 2965299094 - Imovelweb",House,"Numero para contato (11)98634-9218 Emerson Lima Entrada de 52.000,00 + Parcelas fixas. Lindo Sobrado 3/4 suíte Fino acabamento ! Todo no ...Vila Moinho Velho",3,270,2,3,"Rua do Reno Moinho Velho, São Paulo, São Paulo, Brasil, , Vila Moinho Velho",
https://www.imovelweb.com.br/propriedades/oportunidade-unica:-sobrado-em-condominio-a-venda-no-3008752262.html,55 11940779459,"Casa à venda com 2 Quartos, Jaçanã, São Paulo - R$ 550.000, 80 m2 - ID: 3008752262 - Imovelweb",House,Encante-se com este lindo Sobrado em Condomínio novo e pronto p/ morar à venda no tranquilo e familiar Bairro do Jaçanã Zona Norte! Com 2...Jaçanã,2,80,,2,"Avenida Jaçanã, , São Paulo, São Paulo, Brasil, , Jaçanã",Benevides & Souza Consultoria imobiliária
https://www.imovelweb.com.br/propriedades/casa-com-3-dormitorios-a-venda-600-m-por-r$-2987318315.html,55 11932728169,"Casa à venda com 3 Quartos, Tremembé, São Paulo - R$ 2.800.000, 440 m2 - ID: 2987318315 - Imovelweb",House,"Casa de Alto Padrão, com 600 m², nova e nunca habitada, sala ampla com living para 3 ambientes, lareira e pé direito duplo, área gourmet, j...Tremembé",3,440,6,3,"Rua Andréa Del Sarto 1, São Paulo, São Paulo, Brasil, , Tremembé",Elomax Negocios Imobiliários
https://www.imovelweb.com.br/propriedades/vila-mariana-klabin-linda-casa-em-condominio-3006643226.html,55 1155756988,"Casa à venda com 3 Quartos, Vila Mariana, São Paulo - R$ 2.000.000, 145 m2 - ID: 3006643226 - Imovelweb",House,"VILA MARIANA (KLABIN), LINDA CASA EM CONDOMÍNIO FECHADO. &#x3D;&#x3D;&#x3D;&gt; LOCALIZAÇÃO: 400 metros, 5 minutos a pé da Estação Chácara Klabin do Metr...Vila Mariana",3,145,4,3,"Rua Doutor Barros Cruz 172, São Paulo, São Paulo, Brasil, , Vila Mariana",KLABIN IMÓVEIS
https://www.imovelweb.com.br/propriedades/sobrado-amplo-na-mooca-com-207m2-terreno-5mx27m-3-3006652522.html,55 11989548309,"Casa à venda com 3 Quartos, Mooca, São Paulo - R$ 820.000, 207 m2 - ID: 3006652522 - Imovelweb",House,"Encante-se com este belíssimo sobrado na Mooca, com 207m2 de área construída e um terreno espaçoso de 5m x 27m. Com uma sala 2 ambientes ...Mooca",3,207,4,3,"Rua Ministro Salgado Filho, 489, São Paulo, São Paulo, Brasil, , Mooca",
https://www.imovelweb.com.br/propriedades/oportunidade-unica-na-zona-leste:-imovel-comercial-e-3013034865.html,55 11937300081,"Casa à venda com 5 Quartos, Vila Mendes, São Paulo - R$ 652.000, 380 m2 - ID: 3013034865 - Imovelweb",House,"Investidores, aqui está a chance de adquirir um imóvel multifuncional na Rua Ana Clara, uma das mais estratégicas da Zona Leste, com acesso...Vila Mendes",5,380,5,5,"Rua Ana Clara,859, São Paulo, São Paulo, Brasil, , Vila Mendes",RE/MAX AGAPÊ
https://www.imovelweb.com.br/propriedades/seu-refugio-moderno-em-moema:-conforto-e-estilo-3005311303.html,55 11963710014,"Casa à venda com 4 Quartos, Moema, São Paulo - R$ 3.000.000, 320 m2 - ID: 3005311303 - Imovelweb",House,"Descubra a casa dos seus sonhos em Moema, São Paulo! Esta espetacular propriedade residencial está à venda por um ótimo preço e encontra-se...Moema",4,320,4,4,"RUA ILAMONIA,40, São Paulo, São Paulo, Brasil, , Moema",RE/MAX GALERIA
https://www.imovelweb.com.br/propriedades/casa-sobrado-a-venda-no-jd.-eliane:-2-suites-2-vagas-2994337554.html,55 11976713668,"Casa à venda com 2 Quartos, Jardim Eliane, São Paulo - R$ 429.900, 94 m2 - ID: 2994337554 - Imovelweb",House,"Sobrado à venda no Jd. Eliane: 2 suítes, 2 vagas, móveis planejados! Este sobrado impecável com 94m² no Jardim Eliane é ideal para família...Jardim Eliane",2,94,3,2,"rua mangericao,36, São Paulo, São Paulo, Brasil, , Jardim Eliane",RE/MAX Smart
https://www.imovelweb.com.br/propriedades/casa-unifamiliar-a-venda-724-m-500-metros-do-2996211606.html,55 11910801006,"Casa à venda com 4 Quartos, Jardim Paulista, São Paulo - R$ 8.000.000, 724 m2 - ID: 2996211606 - Imovelweb",House,"Casa Alto Padrão à Venda em São Paulo no bairro Jardim Paulista por R$ 8.000.000,00. ACEITA PROPOSTAS!!! TEMOS VÍDEO...Jardim Paulista",4,724,6,4,"Rua José Clemente 359, São Paulo, São Paulo, Brasil, , Jardim Paulista",Lara Palombo Soluções Imobiliárias
https://www.imovelweb.com.br/propriedades/casa-com-3-quartos-1-suite-a-venda-em-ipiranga-2937447261.html,55 11935026229,"Casa à venda com 3 Quartos, Ipiranga, São Paulo - R$ 870.000, 215 m2 - ID: 2937447261 - Imovelweb",House,"Casa no Ipiranga, com 144 m² de área construída, em 2 pavimentos, ampla e iluminada oferece muito espaço e conforto. Três quartos, sendo 1 ...Ipiranga",3,215,5,3,"R Panaçu, 104, São Paulo, São Paulo, Brasil, , Ipiranga",DI PALMA CAMPOS
https://www.imovelweb.com.br/propriedades/casa-com-3-dormitorios-a-venda-336-m-por-r$-2954159132.html,55 11940009810,"Casa à venda com 3 Quartos, Cidade Vargas, São Paulo - R$ 900.000, 394 m2 - ID: 2954159132 - Imovelweb",House,"Casa térrea, 3 quartos amplos com armários planejados, 1 suite com hidromassagem e closet amplo, 1 banheiro, roll entre os quartos, cozin...Cidade Vargas",3,394,3,3,"Rua Getúlio Vargas Filho 2, São Paulo, São Paulo, Brasil, , Cidade Vargas",CITY SP IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-a-venda-no-parque-ipe-3006956485.html,55 11944423800,"Casa à venda com 3 Quartos, Parque Ipê, São Paulo - R$ 759.000, 170 m2 - ID: 3006956485 - Imovelweb",House,"Se você busca conforto, sofisticação e qualidade de vida, esta casa no Parque Ipê é a escolha perfeita. Localizada em um bairro charmoso e ...Parque Ipê",3,170,4,3,"Rua Mário Ancona 65, São Paulo, São Paulo, Brasil, , Parque Ipê",One Consultoria Imobiliaria
https://www.imovelweb.com.br/propriedades/sobrado-para-venda-com-3-quartos-250m-3012927938.html,55 11971208222,"Casa à venda com 3 Quartos, Vila Guilherme, São Paulo - R$ 1.060.000, 250 m2 - ID: 3012927938 - Imovelweb",House,"Você está prestes a descobrir o lar ideal para sua família na Vila Guilherme! Este charmoso sobrado de 250m² oferece conforto, praticidade...Vila Guilherme",3,250,3,3,"Rua Euchário Rebouças de Carvalho,76, São Paulo, São Paulo, Brasil, , Vila Guilherme",RE/MAX B12
https://www.imovelweb.com.br/propriedades/sobrado-para-venda-na-vila-dos-remedios-2995777691.html,55 1136431064,"Casa à venda com 2 Quartos, Vila dos Remédios, São Paulo - R$ 850.000 - ID: 2995777691 - Imovelweb",House,"Excelente sobrado possui 2 dormitórios com armários, varanda ampla em um dos dormitórios, sala 2 ambientes, cozinha/copa com armários, 3 b...Vila dos Remédios",2,125,3,2,"RUA CARLOS ALBERTO VANZOLINI, 278, São Paulo, São Paulo, Brasil, , Vila dos Remédios",RAMOS IMÓVEIS
https://www.imovelweb.com.br/propriedades/sobrado-com-2-dormitorios-a-venda-54-m-por-r$-2996200569.html,55 11948902592,"Casa à venda com 2 Quartos, Jaçanã, São Paulo - R$ 350.000, 500 m2 - ID: 2996200569 - Imovelweb",House,"Sobrado Novo em Condomínio Fechado Jaçanã (a apenas 1 km do Metrô Tucuruvi) Apresentamos um excelente sobrado novo, localizado ...Jaçanã",2,500,1,2,"Rua Palmira Barbosa 134, São Paulo, São Paulo, Brasil, , Jaçanã",Imobiliária Monte Sião
https://www.imovelweb.com.br/propriedades/jardim-hipico-cinematografico.-2994702896.html,55 11999012314,"Casa à venda com 3 Quartos, Jardim Hípico, São Paulo - R$ 2.790.000, 198 m2 - ID: 2994702896 - Imovelweb",House,"Oportunidade incrível em uma charmosa Casa de Vila! Este sobrado, localizado no Jardim Hipico - Bolsão, está completamente reformado e pron...Jardim Hípico",3,198,5,3,"R Antonieta Revoredo, 100, São Paulo, São Paulo, Brasil, , Jardim Hípico",Plus Imóveis Jardins
https://www.imovelweb.com.br/propriedades/sobrado-com-3-dormitorios-a-venda-238-m-por-r$-3000720527.html,55 11971470777,"Casa à venda com 3 Quartos, Vila Maria, São Paulo - R$ 2.000.000, 171 m2 - ID: 3000720527 - Imovelweb",House,"LOCALIZADO EM UMA ÁREA RESIDENCIAL, EXCELENTE SOBRADO, CONSTRUÇÃO MODERNA E MUITO BOM GOSTO. Em terreno de 8,34 x 20 50 de const...Vila Maria",3,171,2,3,"Rua Mussumés 488, São Paulo, São Paulo, Brasil, , Vila Maria",MGP Imobiliária - 30678-J
https://www.imovelweb.com.br/propriedades/sobrado-grande-no-jardim-bonfiglioli-a-1-km-do-metro-2952583979.html,55 11932382542,"Casa à venda com 3 Quartos, Jardim Bonfiglioli, São Paulo - R$ 650.000, 150 m2 - ID: 2952583979 - Imovelweb",House,"Excelente Sobrado no Jardim Bonfiglioli próximo a todo tipo de comércio (açougue, padaria, mercado, bancos e etc...), sem precisar de carro...Jardim Bonfiglioli",3,150,4,3,,MARIO BELTRÃO IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-em-condominio-com-3-quartos-sendo-3-suites-a-2996424479.html,55 11997359881,"Casa à venda com 3 Quartos, Vila Madalena, São Paulo - R$ 8.129.006, 398 m2 - ID: 2996424479 - Imovelweb",House,"Casas Verticais Arvoredo Vila Madalena à Venda com 3 Suítes | 398m² | Terraço Gourmet | 3 vagas --- Projeto diferenciado, com vis...Vila Madalena",3,398,7,3,"Rua Araioses 201, São Paulo, São Paulo, Brasil, , Vila Madalena",IMÓVEL HOUSE.COM
https://www.imovelweb.com.br/propriedades/casa-a-venda-planalto-paulista-2-dormitorios-2999305280.html,55 11973536264,"Casa à venda com 2 Quartos, Planalto Paulista, São Paulo - R$ 1.148.000, 98 m2 - ID: 2999305280 - Imovelweb",House,"Casa à Venda Planalto Paulista 2 Dormitórios, Escritório, 2 Vagas, Quase Vila Charmoso sobrado ensolarado e reformado em pequena rua sem ...Planalto Paulista",2,98,3,2,"R JOÃO VILHEMA, São Paulo, São Paulo, Brasil, , Planalto Paulista",PONTO HOUSE IMOBILIÁRIA
https://www.imovelweb.com.br/propriedades/sobrado-a-venda-110-m-por-r$-450.000-00-vila-2934650945.html,55 1144798888,"Casa à venda com 2 Quartos, Vila Cardoso Franco, São Paulo - R$ 450.000, 110 m2 - ID: 2934650945 - Imovelweb",House,"Sobrado na Vila Cardoso Franco / Com 2 Dormitórios, Closet (No Dormitório do Casal), 2 Salas, Cozinha, Banheiro, Lavanderia, Quintal (Com C...Vila Cardoso Franco",2,110,2,2,"Rua dos Pessegueiros , São Paulo, São Paulo, Brasil, , Vila Cardoso Franco",ÁGUIA IMÓVEIS
https://www.imovelweb.com.br/propriedades/casa-para-venda-no-pacaembu-4-dormitorios-1-suite-3007199547.html,55 11984090809,"Casa à venda com 4 Quartos, Pacaembu, São Paulo - R$ 3.500.000, 434 m2 - ID: 3007199547 - Imovelweb",House,"Charmosa Residência Clássica em Rua Tranquila do Pacaembu Localizada em uma das regiões mais valorizadas do Pacaembu, esta casa de 353m² of...Pacaembu",4,434,4,4,"R Bauru, São Paulo, São Paulo, Brasil, , Pacaembu",KAUFFMANN IMÓVEIS
